2021-06-17T21:20:49,,,,NessusHindmost_x:216315.6875,NessusHindmost_y:378684.84375,NessusHindmost_z:1195.9539794921875,Oogie__x:216966.109375,Oogie__y:378246.03125,Oogie__z:1159.6663818359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takumi_Bukaki_x:216061.25,Takumi_Bukaki_y:378163.59375,Takumi_Bukaki_z:1169.0308837890625,YourBoi454_x:381865.125,YourBoi454_y:433938.71875,YourBoi454_z:1209.43310546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:50,,,,,,,,,,Chabarie_x:216108.203125,Chabarie_y:378410.09375,Chabarie_z:1182.9000244140625,Drakonslaya_x:383117.125,Drakonslaya_y:434318.25,Drakonslaya_z:1209.43310546875,JayForeskin_x:216891.703125,JayForeskin_y:377813.3125,JayForeskin_z:1139.3900146484375,echonade101_x:382011.6875,echonade101_y:435505.875,echonade101_z:1209.43310546875,xEvO420_x:216907.234375,xEvO420_y:378165.59375,xEvO420_z:1156.440673828125,B3nsonTV_x:216185.609375,B3nsonTV_y:377999.6875,B3nsonTV_z:1158.3909912109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zappbrannigen__x:216631.34375,Zappbrannigen__y:380162.90625,Zappbrannigen__z:1284.18994140625,i-peeked-grandma_x:216903.40625,i-peeked-grandma_y:378411.53125,i-peeked-grandma_z:1169.699951171875,EcIipses_x:383013,EcIipses_y:433942.96875,EcIipses_z:1209.43310546875,NARUTOBOI6969696_x:216306.578125,NARUTOBOI6969696_y:377702.09375,NARUTOBOI6969696_z:1141.7567138671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lai4u_x:216819.765625,lai4u_y:378504.8125,lai4u_z:1176.0531005859375,Peavey_Bassman_x:216465.03125,Peavey_Bassman_y:377995.15625,Peavey_Bassman_z:1154.5587158203125,VERSACE_V_x:382925.46875,VERSACE_V_y:434011.21875,VERSACE_V_z:1209.43310546875,itsciscothecutie_x:382810.90625,itsciscothecutie_y:433844.625,itsciscothecutie_z:1209.43310546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popeye-Z-_x:382390.625,Popeye-Z-_y:433971.875,Popeye-Z-_z:1219.857421875,SharpShoot40_x:216278.421875,SharpShoot40_y:377817.4375,SharpShoot40_z:1147.429443359375,NGBRDCh1ef_x:214747.359375,NGBRDCh1ef_y:378198.25,NGBRDCh1ef_z:1517.739990234375,Kraln_x:216349.203125,Kraln_y:378045.90625,Kraln_z:1159.0999755859375,TheLootGoblin-_x:216793.5,TheLootGoblin-_y:378293,TheLootGoblin-_z:1164.989990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hacker_Sergy_x:216765.40625,Hacker_Sergy_y:377780.90625,Hacker_Sergy_z:1139.699951171875,ASAPYOLOZACK_x:216135.09375,ASAPYOLOZACK_y:378199.71875,ASAPYOLOZACK_z:1170.0999755859375,TesticularDancer_x:382109.25,TesticularDancer_y:433958.875,TesticularDancer_z:1209.4315185546875,SierraFenris_x:216942.203125,SierraFenris_y:377751.3125,SierraFenris_z:1135.699951171875,Thats_Shnic3_x:217622.046875,Thats_Shnic3_y:379621.09375,Thats_Shnic3_z:1220.469970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johnny-Thunder_x:216211.703125,Johnny-Thunder_y:377660.71875,Johnny-Thunder_z:1140.5999755859375,Draco4EVR_x:216587.703125,Draco4EVR_y:377828.8125,Draco4EVR_z:1144.300048828125,Cert1f1edBadAzz_x:216137,Cert1f1edBadAzz_y:377735.8125,Cert1f1edBadAzz_z:1144.699951171875,Brolochaoski_x:216441.703125,Brolochaoski_y:377685,Brolochaoski_z:1139.199951171875,KillerWars29_x:218291.40625,KillerWars29_y:377422.09375,KillerWars29_z:1106.4300537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zestoflime_x:382166.8125,zestoflime_y:433823.1875,zestoflime_z:1209.4300537109375,Masteryodaa1_x:215942.421875,Masteryodaa1_y:378066.59375,Masteryodaa1_z:1166.88916015625,djnasty5_x:216831.59375,djnasty5_y:378775.125,djnasty5_z:1191.1199951171875,HoyaSaxa_x:382932,HoyaSaxa_y:434238.46875,HoyaSaxa_z:1209.4300537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:58,V1tall1ty_x:216363.203125,V1tall1ty_y:378591.40625,V1tall1ty_z:1189.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGT_kryptyk_x:219961.234375,SGT_kryptyk_y:379468.5625,SGT_kryptyk_z:1377.1700439453125,Lou-Sanus69_x:216251.203125,Lou-Sanus69_y:377933.3125,Lou-Sanus69_z:1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:20:59,,,,NessusHindmost_x:216315.703125,NessusHindmost_y:378684.90625,NessusHindmost_z:1195.9599609375,Oogie__x:216966.09375,Oogie__y:378246,Oogie__z:1159.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takumi_Bukaki_x:216061.25,Takumi_Bukaki_y:378163.59375,Takumi_Bukaki_z:1169.0308837890625,YourBoi454_x:381865.125,YourBoi454_y:433938.71875,YourBoi454_z:1209.43310546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:21:00,,,,,,,,,,Chabarie_x:216108.203125,Chabarie_y:378410.09375,Chabarie_z:1182.9000244140625,Drakonslaya_x:383117.125,Drakonslaya_y:434318.25,Drakonslaya_z:1209.43310546875,JayForeskin_x:220979.59375,JayForeskin_y:378670.1875,JayForeskin_z:1378.7900390625,echonade101_x:382011.6875,echonade101_y:435505.875,echonade101_z:1209.43310546875,xEvO420_x:216907.203125,xEvO420_y:378165.59375,xEvO420_z:1156.4000244140625,B3nsonTV_x:216185.59375,B3nsonTV_y:377999.71875,B3nsonTV_z:1158.3900146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:21:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zappbrannigen__x:217503.65625,Zappbrannigen__y:376799.8125,Zappbrannigen__z:1091.5999755859375,i-peeked-grandma_x:216903.40625,i-peeked-grandma_y:378411.53125,i-peeked-grandma_z:1169.699951171875,EcIipses_x:383126.8125,EcIipses_y:434010.40625,EcIipses_z:1209.4300537109375,NARUTOBOI6969696_x:218225.796875,NARUTOBOI6969696_y:378174.46875,NARUTOBOI6969696_z:1135.68994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:21:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lai4u_x:218773.796875,lai4u_y:375929.125,lai4u_z:1073.989990234375,Peavey_Bassman_x:216465,Peavey_Bassman_y:377995.1875,Peavey_Bassman_z:1154.5999755859375,VERSACE_V_x:382925.46875,VERSACE_V_y:434011.21875,VERSACE_V_z:1209.43310546875,itsciscothecutie_x:382775.53125,itsciscothecutie_y:433850,itsciscothecutie_z:1209.4300537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:21:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popeye-Z-_x:382170.5625,Popeye-Z-_y:432344.625,Popeye-Z-_z:1195.6199951171875,SharpShoot40_x:216278.421875,SharpShoot40_y:377817.4375,SharpShoot40_z:1147.4300537109375,NGBRDCh1ef_x:210245.1875,NGBRDCh1ef_y:379012.28125,NGBRDCh1ef_z:1826.0899658203125,Kraln_x:216349.203125,Kraln_y:378045.90625,Kraln_z:1159.0999755859375,TheLootGoblin-_x:218090.6875,TheLootGoblin-_y:378186.53125,TheLootGoblin-_z:1138.9599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:21:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hacker_Sergy_x:216765.40625,Hacker_Sergy_y:377780.90625,Hacker_Sergy_z:1139.699951171875,ASAPYOLOZACK_x:216135.09375,ASAPYOLOZACK_y:378199.71875,ASAPYOLOZACK_z:1170.0999755859375,TesticularDancer_x:382109.3125,TesticularDancer_y:433958.90625,TesticularDancer_z:1209.4300537109375,SierraFenris_x:217918.515625,SierraFenris_y:377116.46875,SierraFenris_z:1147.9599609375,Thats_Shnic3_x:217021.3125,Thats_Shnic3_y:377597.3125,Thats_Shnic3_z:1127.1800537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korozzive_x:382390.28125,Korozzive_y:434654.4375,Korozzive_z:1304.61669921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17T21:21:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johnny-Thunder_x:216211.703125,Johnny-Thunder_y:377660.71875,Johnny-Thunder_z:1140.5999755859375,Draco4EVR_x:216587.703125,Draco4EVR_y:377828.8125,Draco4EVR_z:1144.300048828125,Cert1f1edBadAzz_x:216137,Cert1f1edBadAzz_y:377735.8125,Cert1f1edBadAzz_z:1144.699951171875,Brolochaoski_x:216441.703125,Brolochaoski_y:377685,Brolochaoski_z:1139.199951171875,KillerWars29_x:217748.8125,KillerWars29_y:377806.28125,KillerWars29_z:1127.8900146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
